draw,incremental_cost,incremental_qaly,incremental_life_years,icer,nmb_50000,nmb_150000,annual_drug_cost_cad,treatment_exposure_factor,utility_gain_per_pct_weight_loss,annual_diabetes_incidence,diabetes_rr_semaglutide,annual_diabetes_cost_cad,diabetes_utility_decrement
3105,9011.541238695097,0.04751484540316753,0.02363403545082221,189657.3831237669,-6635.798968536721,-1884.3144282199682,4846.406071038315,0.6453976217626474,0.000583962757104863,0.02662498786445689,0.7614071331295558,1842.2758453352478,0.035542021794658527
3106,8110.137308844845,0.047382373298219704,0.0113874672670633,171163.5940606117,-5741.01864393386,-1002.7813141118895,4857.238311425971,0.6101569202189102,0.0007411595401884629,0.02679233843206708,0.7009589292110755,2539.3392490351707,0.05881672298168744
3107,11584.130404985604,0.03921695319400342,0.016287162917066667,295385.78246198146,-9623.282745285433,-5701.587425885091,5126.103001373165,0.7477868296754918,0.0005154930862941492,0.01890143223324702,0.6792560206730541,1306.57166778228,0.04895747410107737
3108,8467.712130681057,0.043215727790272496,0.009816946879681154,195940.51896511318,-6306.925741167432,-1985.3529621401822,5127.679127714537,0.5568586551968774,0.0006278497775152927,0.03489093022009964,0.7954855502389293,1190.5423602612484,0.0532554630973576
3109,7702.926909614209,0.04195673674819034,0.00982666492365425,183592.13577177087,-5605.090072204692,-1409.4163973856585,4253.77,0.6126100994771294,0.0008333223591649041,0.01878369208531344,0.798402875963239,3200.0,0.02
3110,11092.638725855635,0.04522673789519516,0.007735727702076645,245267.27422970088,-8831.301831095878,-4308.628041576361,5199.05,0.7453777833400684,0.0007259595382829631,0.018619430243451168,0.6742239602923709,2669.2895301165727,0.042661895942553894
3111,9105.297856582965,0.04885366616453268,0.01693414282646799,186379.00840271695,-6662.614548356331,-1777.2479319030626,4865.718134339715,0.63533150121009,0.0007972238265146739,0.03575319163260029,0.8400780927714269,1619.2449106428248,0.045728783997888926
3112,9790.265669030023,0.05563264980460403,0.02725997621988796,175980.57441836616,-7008.6331787998215,-1445.368198339418,4425.171604216727,0.7511260379118349,0.00035,0.024850983051687096,0.6972180136087448,1151.2401749673081,0.06904492776634108
3113,9148.669877737055,0.034292014581843944,0.008575768488672253,266787.18031867564,-7434.069148644858,-4004.8676904604636,4271.167585611986,0.7315980244034511,0.0005384745084699851,0.01736289133179777,0.8034838291373739,2236.3021654264357,0.05176974417282214
3114,10129.24885882906,0.03489141034907206,0.00931211489237782,290307.8080676796,-8384.678341375457,-4895.537306468251,5199.05,0.6606887755172403,0.0006141821316721852,0.031293927745063385,0.7581765895085611,997.8681774924761,0.026340516109380364
3115,9514.052768708541,0.04956766649973687,0.02244075316823313,191940.70329615066,-7035.6694437216975,-2078.9027937480105,4850.312512331715,0.706853040342668,0.000750438494518485,0.02829805473911696,0.6888516784470747,2360.9757709932283,0.0400832485834726
3116,10925.558907389564,0.036042785836347235,0.011028584577612577,303127.4817933668,-9123.419615572202,-5519.141031937479,5199.05,0.6854464403032965,0.0007042603688179073,0.018284584413077114,0.8799999861915178,1126.8375699348594,0.04991623275262287
3117,9443.151784604375,0.03356304101858143,0.0074562636839061724,281355.66676977766,-7764.999733675304,-4408.695631817161,4540.746661874955,0.7095666868352422,0.0006970501751506605,0.014952642970194947,0.7297151723131582,914.0404058007298,0.03198970979654553
3118,10548.563195663457,0.04151392113048402,0.02050402607548918,254097.00910949503,-8472.867139139256,-4321.475026090854,5148.379546698932,0.7310364100624793,0.0005435902422906877,0.02670092167982368,0.7552842858947898,2478.5339062915327,0.04027477830613369
3119,9389.36751180372,0.022211171340842384,0.0036198535618723326,422731.75816434086,-8278.808944761602,-6057.691810677363,4253.77,0.7361037152813118,0.0005502230051590898,0.0358663765199796,0.95,1108.8079424147481,0.028638455291154843
3120,8087.111703735669,0.09289021397458441,0.04499242335120357,87060.96538811263,-3442.6010050064488,5846.420392451993,4253.77,0.6941168173041735,0.0009200216466231731,0.04,0.6715257717475752,1622.2722039906369,0.046133829280074694
3121,9443.488817174242,0.0362570494255543,0.009264832666445955,260459.3856034624,-7630.636345896527,-4004.9314033410974,5095.434318645505,0.6186028667915938,0.000662625376526164,0.01972221825390184,0.8951838810071067,997.5630100667977,0.05814798049562991
3122,8555.272385128648,0.03914086149219642,0.016342260173015433,218576.496759897,-6598.229310518827,-2684.1431612991846,4253.77,0.6878248936264798,0.0006077422133872123,0.02654405505366702,0.8306935987597031,1460.4177073860494,0.06334577845331886
3123,9728.313050818713,0.041547616326017334,0.01468061771622331,234148.52429757308,-7650.932234517846,-3496.170601916113,4576.293561893248,0.7558308202273811,0.00042958069469905684,0.030563653795634325,0.7854613185234494,3200.0,0.05316582618379058
3124,8821.861333530687,0.03441936783671906,0.014438703130966957,256305.15282501507,-7100.892941694734,-3658.9561580228283,4688.955936493836,0.6336874914387157,0.0005450678128834645,0.016818113720082923,0.7742847256041322,938.0088600774629,0.033788326786695556
3125,9108.260647764257,0.033614110480758796,0.007248036846640105,270965.3927322562,-7427.555123726317,-4066.144075650437,4936.920087867584,0.6344488623712284,0.0004272929370215075,0.015896474382911127,0.7775205165477337,2372.3528140487606,0.07292389070641499
3126,10692.529003132602,0.03680895445713972,0.003985254361857926,290487.1697886166,-8852.081280275615,-5171.185834561644,4433.931930215236,0.7970670577891382,0.000835281971693674,0.019652708686408855,0.95,1649.4684980197765,0.032668219686309966
3127,10691.67858423011,0.03921789400428466,0.0054550821415375594,272622.45604167366,-8730.783884015878,-4808.994483587412,4745.53120490648,0.7457014055095187,0.0009188380491717576,0.026289030565960023,0.95,1975.0814654841686,0.03972051092598762
3128,8734.218096087034,0.04592934165452789,0.0022450339653588003,190166.41174141414,-6437.751013360639,-1844.8168479078504,4638.540021769395,0.6292140062479921,0.0010191150584469052,0.025203126889739514,0.95,900.0,0.056593710707085444
3129,9586.25006996814,0.05465328075943887,0.029002743865174097,175401.18244983035,-6853.586031996197,-1388.25795605231,5199.05,0.652721287102667,0.0005361402715977634,0.02268995849587122,0.6170802424843976,2347.9475644492577,0.02636105347001929
3130,9763.743291659353,0.02434807737018474,0.0037948212055880504,401006.7465784988,-8546.339423150117,-6111.531686131642,4253.77,0.7699023847615382,0.0005878236792696219,0.01359872618870331,0.8770188119844722,2027.6401253756385,0.03471509171938696
3131,8740.25865324444,0.044069883863741666,0.006928289024823897,198327.2449790923,-6536.764460057357,-2129.7760736831906,4253.77,0.6841974850917839,0.00071891502467202,0.01957661062417395,0.7587143011038793,1255.531885779431,0.05027708415244106
3132,9895.77347320754,0.03963495728640609,0.017723635516357916,249672.8683646537,-7914.025608887236,-3950.529880246627,4253.77,0.7966232803731194,0.0006722440488042527,0.023258625471883232,0.7274283874721379,1385.631410728685,0.022748414139246925
3133,8441.30880721707,0.03631158237074672,0.0062723570748737245,232468.76770695468,-6625.729688679734,-2994.571451605062,4253.77,0.6618883293554839,0.0008325245086843489,0.01827176609363458,0.9318792923565761,1540.4093877619125,0.021712585526566824
3134,9395.91352621781,0.053871349256287004,0.01522850742608739,174413.92606518517,-6702.34606340346,-1315.2111377747588,4993.093219131979,0.6374871750278491,0.000808544133314127,0.024766840578764836,0.7497352375968083,1006.3787504330093,0.04756447910411097
3135,9280.793569644924,0.04392201522863104,0.011854750656439705,211301.63361892235,-7084.692808213372,-2692.4912853502683,4542.437358242156,0.6799263919192666,0.0008677437558107358,0.028244108740461578,0.88469489985104,900.0,0.0588772115643166
3136,9512.014727453407,0.04928290732982532,0.010546709876496863,193008.3926216924,-7047.8693609621405,-2119.5786279796084,4253.77,0.7732887586011257,0.0008059384567697668,0.026324801419286427,0.8295838177101414,2320.8726685385072,0.06935744034761608
3137,8448.980307702266,0.07225314645767966,0.02405226178451514,116935.81140651126,-4836.322984818284,2388.991660949683,4253.77,0.6607076071884553,0.00099428015784998,0.033482051052447136,0.8237219455457305,2268.7676598611065,0.07615516808531746
3138,10602.207772600772,0.034769495718226295,0.013167534329959096,304928.4309016612,-8863.732986689458,-5386.783414866828,4956.1055755379575,0.7309744552787794,0.0005529791016805113,0.024061473237831327,0.8033638119019443,2008.873404375067,0.040195677568750136
3139,11631.61617590355,0.04190960847567027,0.02145201107871131,277540.5592885946,-9536.135752120037,-5345.17490455301,5102.4683052756645,0.7829937741241622,0.0005708732925347154,0.03584894109585611,0.7966823995906629,1772.9325002405274,0.020864475322362703
3140,10232.143996259165,0.048350316246811076,0.028997767896946414,211625.17208838364,-7814.628183918611,-2979.5965592375032,5048.948205588513,0.7041852680626873,0.0003987408376741175,0.024974882115736948,0.7212216130153254,2736.265687686896,0.05415523436820333
3141,10574.142231767262,0.048907325993727824,0.01684008488905775,216207.73609915527,-8128.775932080871,-3238.043332708089,5016.380800791968,0.7135897168341451,0.0005756149603602155,0.0125,0.697523290646088,1459.9841697908969,0.0662488082573297
3142,12044.26405395003,0.042553067558301905,0.012431619347726297,283041.02959083265,-9916.610676034936,-5661.303920204744,5097.745927412776,0.8041415818099688,0.0006837156621264679,0.023241701488388385,0.7442580085674166,1050.5007230075748,0.04323899614057278
3143,8172.876272009291,0.02393434330130617,0.0058291398114427295,341470.6712075644,-6976.159106943982,-4582.724776813366,4323.208473666065,0.6190005661841407,0.0005091716533183698,0.02157801483082392,0.9401063110662067,1925.7972747954066,0.029969542875638865
3144,8261.116022216544,0.021831457831851253,0.005637494125135589,378404.2314464174,-7169.543130623981,-4986.397347438856,4253.77,0.6435993762347607,0.0004577258882669384,0.02286545665003626,0.9207409189784168,2061.5555571100226,0.0592324178825594
3145,12046.695096531877,0.039135221366422,0.011230797842813445,307822.33180027275,-10089.934028210777,-6176.411891568578,5199.05,0.8037147351174232,0.0008171408833323396,0.019834104052933,0.7245468845809757,1390.2567569974617,0.03440460868093971
3146,9959.94330642257,0.04317344415916935,0.01843524752142045,230696.05634664747,-7801.2710984641035,-3483.9266825471677,4253.77,0.8081593148051377,0.00047801958199482564,0.019149292776985943,0.7803862818014842,1807.406299875576,0.06607790959901166
3147,9091.400879240124,0.049085159217248986,0.016775048716517915,185216.8970055071,-6637.1429183776745,-1728.6269966527761,4253.77,0.749680025917257,0.0007659835806378345,0.019191773090404658,0.6850665889472392,1948.1604616734528,0.043330017307550026
3148,11193.14635128399,0.049480462095331745,0.024046510015303113,226213.45632784645,-8719.123246517402,-3771.0770369842276,4579.884572783956,0.8287101666973412,0.0006340988132257228,0.022145411790932216,0.7458526649612557,1772.7322260023107,0.04223713607536707
3149,10408.72320947816,0.0608925841875525,0.02379279380748045,170935.8101377127,-7364.094000100535,-1274.8355813452836,4549.738677655413,0.7578998485478142,0.0007446599526770299,0.027873300015178744,0.8248340798552464,1297.0296944870388,0.0658849535030916
3150,10017.528581824143,0.06850910223203144,0.01851414576170285,146221.86330651472,-6592.073470222571,258.8367529805728,4253.77,0.8158461507162409,0.0008858070980629771,0.025282952219120493,0.6,1432.3277272466562,0.05554363582073914
3151,8670.915448943664,0.029538886734634673,0.009037594781247549,293542.39131757524,-7193.971112211931,-4240.082438748464,4452.82022270417,0.6489557810610326,0.0005256079347445398,0.015479300945521558,0.8541202037000852,2762.495008011402,0.043947331676070366
3152,8907.318042183255,0.05589026192616231,0.019205038049609158,159371.55660409827,-6112.804945875139,-523.7787532589082,5199.05,0.6070323609022493,0.0006071144953722206,0.023464771921536197,0.675112165215964,1857.1813905608496,0.056127193953311366
3153,9614.409141084292,0.04873120293148503,0.013645488463396305,197294.72212294728,-7177.848994510041,-2304.728701361538,4756.636393715756,0.7250726398102995,0.0007331717884642609,0.01583211449612062,0.6706466281644866,2904.7785365348436,0.05309262378999179
3154,10105.009740066254,0.05767445622837997,0.032103484822567196,175207.71587429143,-7221.286928647256,-1453.8413058092592,4721.5383021008965,0.75232138454715,0.0008018673753941931,0.022523800143946456,0.6695360703067332,2043.9514516572399,0.027488406184992903
3155,10948.28035288439,0.03074973290842209,0.010084626883458014,356044.73006286664,-9410.793707463286,-6335.820416621077,5199.05,0.7180007159830946,0.0006282069645922979,0.021373851596149736,0.876886357804352,2014.3344135072205,0.029675173640543624
3156,9100.36202212482,0.05214498376856014,0.021664953994694258,174520.3730912218,-6493.112833696813,-1278.6144568408,4253.77,0.7396599082922214,0.000764174696116856,0.02782953707089942,0.8200131445103784,2618.775898584402,0.056758496920689
3157,9581.018833545279,0.037190096203303824,0.008852541325396146,257622.85693399573,-7721.514023380088,-4002.5044030497047,4253.77,0.7757699521741018,0.0006683332984826274,0.01579182320615137,0.8108103382219997,2764.5188657478498,0.03451829616711421
3158,10151.61710763389,0.05807310969109025,0.017994058157732695,174807.53418636683,-7247.961623079378,-1440.6506539703532,5199.05,0.6938587676986626,0.0008971725231493753,0.02734084977173348,0.7621938431634687,2687.670987149112,0.03262469548938487
3159,9146.618860969764,0.04988684580857239,0.006476351483243548,183347.30754611146,-6652.276570541144,-1663.591989683906,4601.676730548975,0.6917180019064868,0.0007278409997339154,0.029933494157272138,0.8159692026584269,1782.291415386488,0.07093546710204876
3160,8494.861400391615,0.0340883896006865,0.015813062246117227,249201.01829100604,-6790.441920357291,-3381.602960288641,4253.77,0.7020919226890289,0.0004420266987572067,0.015933335024611417,0.7455343635209419,2276.7791530645136,0.05618239256310041
3161,8466.531869350503,0.03644357128841591,0.006267662220302839,232318.940488736,-6644.3533049297075,-2999.996176088117,5199.05,0.55,0.0005954793563983296,0.02917380492962856,0.8848350571386128,1905.217148789018,0.06452545920203515
3162,10041.155881296545,0.03907475668880167,0.01331970765061996,256972.95983865237,-8087.418046856461,-4179.942377976295,4935.121597235792,0.7497353897750106,0.0005057511261518495,0.02487493257670242,0.6855470280341226,3200.0,0.03851168932876914
3163,9700.982118288855,0.05450262460325206,0.01942654110229114,177991.10022510766,-6975.850888126252,-1525.5884278010462,4556.91631197981,0.7122228652966591,0.0007347370847276412,0.028223932793133465,0.7051442282566478,900.0,0.04456890304705389
3164,9161.98706800754,0.029993860314029064,0.005801066294154111,305462.0836425711,-7662.294052306087,-4662.908020903181,4894.061565525717,0.6209397482206661,0.0007228139704816704,0.02011424440645296,0.8927725234902114,1729.5563051115785,0.046959686376500914
3165,8059.688129686372,0.021669206834399546,0.003152445064102949,371942.0000593532,-6976.227787966394,-4809.3071045264405,4408.436910550356,0.6115617439219498,0.0004496523604294035,0.034954161767874116,0.95,3200.0,0.045773673791044155
3166,9024.862978330537,0.03747334631321664,0.012665565460043382,240834.18926341037,-7151.195662669705,-3403.8610313480413,4253.77,0.7429793381945381,0.0006919262059831313,0.030594344386787885,0.8555976934637076,2591.1227104360437,0.02821365182706238
3167,10694.302495762115,0.05295767787218253,0.016233155596559357,201940.54810283874,-8046.418602152988,-2750.6508149347355,5176.232035545538,0.7382731733771506,0.000732311301263978,0.020327103561628382,0.6770589402787771,2250.9463456273525,0.05286865787481707
3168,10418.5427758472,0.06585401723895501,0.03331809470182989,158206.63966547296,-7125.841913899449,-540.4401900039484,4986.795989167086,0.717094007500188,0.00048118080359612226,0.02175734085660161,0.6,1838.7798214053664,0.06663103764151518
3169,9184.158843683734,0.052353946326430645,0.011608219000827091,175424.38513459594,-6566.461527362202,-1331.066894719137,4762.385707635058,0.6589889722384447,0.0009920000688562643,0.023648895892389436,0.9021104869114827,1757.8922996664262,0.05759009229577382
3170,11666.398083677384,0.02406073778709228,0.002268637784677452,484872.8325336718,-10463.36119432277,-8057.287415613542,5199.05,0.7521759868931244,0.0006239169475341117,0.017223237319350847,0.9491008757984086,2137.62744673547,0.06498056848116186
3171,10685.976998801443,0.0409260096765216,0.014906375838990016,261104.78600926895,-8639.676514975363,-4547.075547323203,5199.05,0.6952662186729328,0.00047076205657688766,0.013594214565633329,0.7385370400410792,1801.1715924880702,0.07670716721967005
3172,10761.326631779531,0.052425252353781815,0.013473621513668377,205269.90617343664,-8140.064014090441,-2897.538778712259,5199.05,0.720352570434127,0.000980081387050459,0.016139295430846013,0.6099167665321665,1705.6570350904622,0.045479554263236084
3173,8914.90367770408,0.045335850829204105,0.010862086357558809,196641.3669237094,-6648.111136243875,-2114.526053323464,4298.1610712225765,0.7256042163070219,0.0008175329104402921,0.02329274220142042,0.7325317079171793,1882.44792703839,0.048601626926854685
3174,11231.511473689876,0.058427839339298515,0.019954085868505445,192228.76629866357,-8310.11950672495,-2467.3355727950984,5135.333682933998,0.8131596784502381,0.0005883570361970335,0.03739472149348075,0.6122479563792074,2183.351121046436,0.04018691834229906
3175,8873.431340875068,0.050842009468915705,0.017492704188200037,174529.5167040987,-6331.330867429282,-1247.1299205377118,4780.363037449717,0.6866971046445032,0.00044286115982115107,0.02683464167119423,0.6783019253997913,2727.6178874575303,0.05929398897648129
3176,9353.656624709422,0.049116935089131175,0.01936213198572645,190436.48810202823,-6897.809870252862,-1986.1163613397457,4550.427018951164,0.7248348661147611,0.00078031184367146,0.014369770719744669,0.6506507373445993,2448.485620404595,0.020926716820845764
3177,9767.24310004977,0.03717356705045205,0.014095889723986232,262746.9967246793,-7908.564747527169,-4191.208042481963,5199.05,0.6477690887588412,0.0006564414156617305,0.028446629926027596,0.8191155694377935,1723.2526629146403,0.02114717931725285
3178,11084.989071505977,0.059222442315800095,0.021346012329107822,187175.48007216494,-8123.866955715973,-2201.622724135963,4769.287321607217,0.7973967223088985,0.0008200157279671026,0.019084359725980236,0.7415474892392048,2292.850370488425,0.05164854014756047
3179,11210.938565577137,0.05819843209256348,0.013828359978568017,192632.99993625868,-8301.016960948962,-2481.173751692615,5199.05,0.7185092110150336,0.0008781686559378993,0.029036888058633924,0.865673721867119,938.473657200073,0.05498683090772426
3180,9759.38651643517,0.03960144440201674,0.021102145462453592,246440.16560007504,-7779.3142963343325,-3819.1698561326593,4749.167859976685,0.682807839235373,0.0006269043249991709,0.01936255227501898,0.7296106207185187,1574.085298011667,0.02
3181,7712.993420223576,0.04014391053960864,0.009023302158713165,192133.584310712,-5705.797893243144,-1691.40683928228,4253.77,0.6083676246774576,0.0008156022431362856,0.013769348285642897,0.7730693218797843,1111.3537861115353,0.022493816992382048
3182,9979.936272650617,0.06058479389283633,0.034634931802354885,164726.7512422893,-6950.6965780088,-892.217188725168,4733.387595226504,0.7176898647755424,0.0006735891718864003,0.01844726880564276,0.6941519916629505,1451.2988683476576,0.030462470352349533
3183,9901.962997743994,0.04520199615806675,0.010560882995616083,219060.30351221314,-7641.863189840657,-3121.6635740339825,4277.9834723154445,0.8126541298037524,0.0008188030547359617,0.02073962200310874,0.6770879895460497,1972.129889977135,0.03598725421744849
3184,10559.192696004871,0.030618166371919386,0.007664134489754559,344866.9188004983,-9028.284377408901,-5966.467740216964,4253.77,0.824166260810243,0.0006534341142923605,0.033823052345578725,0.8442125470531247,900.0,0.02
3185,10928.411956788663,0.03652036595361352,0.009990782099681184,299241.57853920263,-9102.393659107987,-5450.357063746635,5199.05,0.7054532215577243,0.0005656906896052678,0.03490619408465355,0.8706576531280977,1500.3608511259333,0.036147391290110055
3186,8830.887208381791,0.03834089497453519,0.016941351886771372,230325.53659081217,-6913.842459655032,-3079.7529622015127,4482.240513294404,0.6803461327089726,0.00048751059134694366,0.022648526799205045,0.7347400726746429,1865.1366916963395,0.03853631885862883
3187,10342.753132696644,0.03955415123106931,0.020550154717032143,261483.37938730777,-8365.045571143179,-4409.630448036247,4574.065750233109,0.7590558425743811,0.0004518291812024165,0.020297432307032702,0.7950937432957735,2281.647404245331,0.02421902557963365
3188,10590.556182016082,0.05092472070872134,0.017797530037313436,207964.93401685657,-8044.320146580015,-2951.8480757078814,4842.798683383887,0.7265517769833328,0.0008075898258438672,0.022836976649309945,0.778363249647384,1106.6672290692366,0.051367988313154984
3189,9511.98491083237,0.05256266205325133,0.02570250827094611,180964.67224578088,-6883.851808169804,-1627.5856028446715,5112.584602944551,0.6382723837022928,0.0005290313547587136,0.028232386447866093,0.7362564718682271,1295.1881113130921,0.03783995158109604
3190,10080.004246907883,0.0358159264860447,0.012244571940659199,281439.1594989299,-8289.207922605648,-4707.6152740011785,4915.569117279588,0.694684059906603,0.0006056644103638289,0.015500679988242736,0.8292783476997996,1569.5305630975013,0.03890735701706701
3191,11113.52945654528,0.04994190462725712,0.011606294395775762,222529.1474062,-8616.434225182424,-3622.243762456713,5199.05,0.7389297440865675,0.0007183543795185977,0.019848394368431204,0.7910261423911138,1611.0183000605277,0.06707924839903315
3192,9600.332271043462,0.03326249318968166,0.014916940268793866,288623.3517222207,-7937.207611559379,-4610.958292591213,4625.783911409378,0.7002308527396423,0.0005315996026574177,0.020231039158827607,0.8459982741065144,1806.395817296762,0.03955167194405276
3193,10164.742033160463,0.029770830555513328,0.022273705550428957,341432.9343014594,-8676.200505384797,-5699.117449833463,4919.5607313852925,0.7040204880239951,0.00035,0.0158261290167557,0.7795397189404367,3200.0,0.02520487908669822
3194,12362.342281742389,0.050138968150651664,0.012934722956586597,246561.5615502393,-9855.393874209805,-4841.497059144639,5199.05,0.7948234426340991,0.0009092298937765033,0.020223526545919183,0.7987177467245264,1055.0870739233594,0.02858857588144826
3195,11033.009424358854,0.04093714280957883,0.013140508569691178,269510.97871386504,-8986.152283879912,-4892.438002922029,5013.08526828882,0.7710370966491432,0.0005455291910119329,0.023279033232171037,0.7293892532585986,2574.44624847204,0.05486619275810641
3196,10549.319311563822,0.06253063085510746,0.024774852228208744,168706.42703106778,-7422.787768808449,-1169.7246832977035,4583.03555053974,0.8039813193065517,0.0007882491064010081,0.020138573645386893,0.6772680910153329,1761.5869967161536,0.05445199664136679
3197,10181.876476824276,0.050377118859984193,0.015290166556720663,202113.116177273,-7663.020533825067,-2625.308647826647,5042.445493841972,0.6947734196513247,0.0006460726966093108,0.0288970740318353,0.755264800298865,2405.252204668713,0.0483034682897425
3198,10092.74476281398,0.041891889283785844,0.007729432840207551,240923.59966014596,-7998.150298624688,-3808.961370246103,5199.05,0.6539367209712431,0.0007572801128949185,0.024376442843341537,0.8669409832301141,1543.2859581997122,0.050632385034897455
3199,13340.643352097895,0.04044945527296662,0.019285887683793135,329810.2103494526,-11318.170588449564,-7273.2250611529025,5199.05,0.8819835326577085,0.0005855222926270183,0.019550897222497345,0.773247387007998,1675.1352551171362,0.027626954447654756
3200,10057.993547654622,0.03292761506559572,0.016864919629288266,305457.6994907741,-8411.612794374836,-5118.851287815264,4253.77,0.7950198977642922,0.00036804422829137933,0.013036528616449453,0.7148563392307482,1232.417187407106,0.05196906518245582
3201,8968.039055359259,0.0739827333243035,0.031467333444755496,121218.0011793811,-5268.902389144084,2129.370943286265,5011.833261254425,0.6568337377682225,0.0005953176597535748,0.04,0.657328397045949,2012.3612464385792,0.059605421695064505
3202,11090.245572449949,0.04145604410387449,0.006583346393835399,267518.18250341574,-9017.443367256225,-4871.838956868775,5199.05,0.7165935132426459,0.0006397384721306891,0.023007818280762374,0.8091415719336857,923.1131292801575,0.07099298960470864
3203,10221.668475937027,0.028026042720217248,0.005347508636578624,364720.3630558725,-8820.366339926164,-6017.76206790444,5199.05,0.6735211613748148,0.0004846074901783772,0.013590974490157786,0.8076410254342754,2169.335150106836,0.0538234452601826
3204,11216.685045947606,0.03402214124816183,0.011083473559967416,329687.80430754425,-9515.577983539515,-6113.363858723332,5199.05,0.7364267691289312,0.0007256057522657905,0.028017592876474037,0.9182015534164942,1903.8411811980307,0.05367745195338332
3205,8852.38958203061,0.09099829947663807,0.04168895045432208,97280.8242895053,-4302.474608198707,4797.355339465101,4451.793250491764,0.7420678793983437,0.0008177193174725,0.02703755649903996,0.6,2553.5671744728843,0.0646993078939906
3206,12084.537839943143,0.03231074444709847,0.010708885656988798,374009.88577433856,-10469.000617588219,-7237.926172878372,4685.354314414317,0.8599259305884721,0.0005574878113002814,0.020583134356543513,0.8674922096481545,1343.0354864455983,0.05508004161771757
3207,10211.441890314685,0.03225096533205729,0.006876976776247545,316624.3796170828,-8598.893623711821,-5373.797090506092,4982.434226746896,0.7071254330287337,0.0006151923059868535,0.01870307962865074,0.7677007853307977,1940.6627056859822,0.029107136014398995
3208,10658.874984630587,0.06919245878321689,0.03633398606734062,154046.77290086375,-7199.252045469742,-280.00616714805255,5199.05,0.7515774960542406,0.0006870867224234707,0.02645033355482848,0.6761020265951936,2919.27695726893,0.046523217481180164
3209,9539.4515544794,0.06298627805145429,0.030019222886394914,151452.8536943634,-6390.137651906685,-91.50984676125518,5199.05,0.6611114714405967,0.0007100615255583174,0.019803563749113597,0.7076124911060784,2714.2636791747027,0.04230225496302258
3210,9996.692668380387,0.046621953920116255,0.007340757605390991,214420.2854627046,-7665.594972374574,-3003.3995803629487,4261.483102692355,0.8064300562358065,0.0007279038563145002,0.01955931996009212,0.7489968389428573,1259.3692886853646,0.04330580998642993
3211,9602.360151064382,0.05636251037661921,0.024627772554900673,170367.8577639742,-6784.2346322334215,-1147.9835945715004,4397.965827894466,0.7640307047998565,0.0005830779939467365,0.015236904571110705,0.7337707785342771,2363.900672259259,0.06450293593036274
3212,9179.704545180022,0.04596981983240411,0.01234112705634871,199689.8090670621,-6881.213553559817,-2284.2315703194054,4253.77,0.7240502121054706,0.0009207102272538894,0.02495166362835417,0.7120866773175573,1299.2938462332572,0.028729668421078564
3213,9109.561375215802,0.05635694652829315,0.03187485147290303,161640.43541007824,-6291.714048801145,-656.019395971829,4269.099249177334,0.8224521564596003,0.00045004524408349803,0.027975599791859256,0.6,3200.0,0.033070436844866734
3214,9698.423358654292,0.05165140921187117,0.012622377063749468,187766.86844829164,-7115.852898060733,-1950.7119768736175,4699.806945435494,0.691627765659123,0.000756168511005629,0.030701140439014646,0.8289947951671148,1076.4886325783502,0.056261747916466966
3215,10471.033106753686,0.025782294365761516,0.002196131171942284,406132.7110072506,-9181.91838846561,-6603.688951889459,4936.925556619651,0.7146214938612432,0.0006777612504741101,0.020153769530214596,0.9467397957077422,1324.8457576059654,0.041530310800532995
3216,8540.076469381396,0.06661735889911569,0.03565173749730377,128195.9628918096,-5209.208524425612,1452.5273654859575,4473.011322061586,0.6597383114329243,0.0007990650445691751,0.030801769492273715,0.6509078706887861,1000.4432405286813,0.04140252161778062
3217,10379.35208902617,0.04245935726543948,0.013661801673489293,244453.8202530593,-8256.384225754196,-4010.448499210248,4989.403225072318,0.7130069937069193,0.0006093455443854337,0.022426341333334484,0.7553921773665423,2098.918193776992,0.04574472311568111
3218,8524.962262946452,0.032741828061723766,0.005338790134981508,260369.15980608924,-6887.870859860264,-3613.688053687887,4648.096276944858,0.6249593622786915,0.0007063298402576847,0.014430502727806493,0.9085457915785151,2211.7756665781853,0.047993501783390284
3219,10919.727161823237,0.03594699128857215,0.007663949293437611,303773.0494372337,-9122.37759739463,-5527.678468537415,4901.063017427099,0.7529972842883877,0.0006810761031876258,0.020091120454128295,0.8902998642466766,1889.3513327173494,0.045486556390237465
3220,9866.578552820622,0.05541090402084947,0.03040331920424677,178062.03900062921,-7096.033351778147,-1554.9429496932007,5199.05,0.6827245862321412,0.0006326925329149213,0.037495797888923356,0.7398610480497877,2215.991948819392,0.04786682579480043
3221,7801.451991651593,0.04225020273722535,0.006285745076336724,184648.8652414909,-5688.941854790325,-1463.9215810677906,4370.093111842123,0.60655983714069,0.000912137072517076,0.01968587840313387,0.7816293199169304,2270.102488126557,0.03374262945200242
3222,9544.69481849965,0.03871906865063579,0.01173577873358056,246511.47744853934,-7608.741385967862,-3736.834520904282,4647.684338885021,0.695835825220982,0.0005993536367707545,0.014718337482908057,0.7228416057048128,900.0,0.06915970821405432
3223,10648.242373916077,0.05166231228519891,0.025635187609804433,206112.38450058235,-8065.126759656132,-2898.8955311362406,4831.93388586595,0.7222900211218364,0.000633785234858244,0.01982619609889342,0.6849005060052823,900.0,0.03376200008478215
3224,11511.836235658362,0.049825732204848094,0.018884394482054034,231041.98827083665,-9020.549625415957,-4037.976404931148,4947.074362654784,0.7941599764573908,0.0007640239250188602,0.016796973618531563,0.8150212912535248,1283.3252420108386,0.06151245603767277
