draw,incremental_qaly,incremental_cost,nmb_50000,nmb_150000
2168,0.03791581973498026,9778.365657973747,-7882.574671224735,-4090.992697726708
2169,0.04832015941813239,11677.9199669834,-9261.91199607678,-4429.896054263541
2170,0.0648136558924044,10288.99198825297,-7048.309193632751,-566.9436043923106
2171,0.06065035749089631,10318.623467548898,-7286.105593004082,-1221.0698439144508
2172,0.05683669133896885,10629.362726104206,-7787.528159155763,-2103.8590252588783
2173,0.034450868671473955,9954.740721734011,-8232.197288160314,-4787.110421012918
2174,0.0316776984653373,10162.469371380635,-8578.58444811377,-5410.81460158004
2175,0.06074994958961,10382.644805590702,-7345.147326110202,-1270.1523671492032
2176,0.0489206183431925,10702.657857957794,-8256.626940798169,-3364.565106478919
2177,0.06151470596187991,10136.9968837653,-7061.261585671304,-909.7909894833119
2178,0.03935065677111638,9821.784197648249,-7854.25135909243,-3919.1856819807917
2179,0.04497908801645423,11704.576046992232,-9455.62164616952,-4957.712844524098
2180,0.04253229833705774,9657.610653174483,-7530.995736321596,-3277.7659026158217
2181,0.038510875842725056,7864.527374514837,-5938.983582378584,-2087.895998106079
2182,0.07542547664126786,8648.717966936387,-4877.444134872994,2665.1035292537927
2183,0.043672548589693605,10362.901693142918,-8179.274263658237,-3812.0194046888773
2184,0.05740176955963605,9521.862310240764,-6651.773832258961,-911.5968762953562
2185,0.03779809854210825,9432.433788884387,-7542.528861778975,-3762.71900756815
2186,0.03272253699829619,10894.875888596478,-9258.749038681668,-5986.495338852049
2187,0.035885126190340344,9328.75031524859,-7534.4940057315725,-3945.9813866975383
2188,0.03202989109015064,10581.101471456164,-8979.606916948633,-5776.617807933568
2189,0.05391175476745147,10073.697862952857,-7378.110124580284,-1986.9346478351363
2190,0.051294784419145145,10523.003194046898,-7958.263973089641,-2828.7855311751264
2191,0.0516776390725191,9881.391249862965,-7297.509296237011,-2129.7453889851004
2192,0.031072590970872227,9290.850774903785,-7737.221226360174,-4629.962129272952
2193,0.08831618653484341,10547.414552409111,-6131.60522566694,2700.013427817401
2194,0.04637136035410805,9968.90220326614,-7650.334185560738,-3013.198150149932
2195,0.04599500984076954,9852.785526421761,-7553.035034383284,-2953.5340503063308
2196,0.044159992154636285,10949.764327469524,-8741.76471973771,-4325.765504274081
2197,0.04808257605654731,10557.385684614706,-8153.256881787341,-3344.9992761326102
2198,0.03770756557751653,8965.69788965828,-7080.319610782453,-3309.563053030801
2199,0.046894697821176834,10040.461677060346,-7695.7267860015045,-3006.257003883821
2200,0.04289930864621638,10287.331786369981,-8142.366354059162,-3852.4354894375238
2201,0.038926399283703006,11562.000668152756,-9615.680703967606,-5723.040775597305
2202,0.05358878861209604,11584.092434252965,-8904.653003648164,-3545.7741424385595
2203,0.03934272828005092,10484.24317354916,-8517.106759546614,-4582.833931541521
2204,0.044972069301188355,9951.594616389102,-7702.991151329685,-3205.784221210849
2205,0.02713485319319986,8770.693115694263,-7413.95045603427,-4700.465136714283
2206,0.07520090573089178,11788.633797673832,-8028.588511129244,-508.4979380400655
2207,0.026695437142127076,11585.555540054243,-10250.78368294789,-7581.239968735183
2208,0.03579058500326582,8551.24584568737,-6761.716595524079,-3182.6580951974975
2209,0.045547069738699264,10127.86823737811,-7850.514750443147,-3295.8077765732205
2210,0.021667069535364902,11319.00334009668,-10235.649863328435,-8068.942909791946
2211,0.04058401638059195,8990.277950527492,-6961.077131497895,-2902.6754934387
2212,0.020575460967958037,9713.861910904257,-8685.088862506356,-6627.542765710552
2213,0.03558506369820691,11758.095743886484,-9978.84255897614,-6420.336189155448
2214,0.058346093096989904,8449.689729274633,-5532.385074425138,302.2242352738522
2215,0.0497306108004949,8389.574789122607,-5903.044249097862,-929.9831690483725
2216,0.0815372738146607,8645.52172427463,-4568.658033541595,3585.0693479244746
2217,0.08004005309820528,10811.481877222093,-6809.479222311829,1194.5260875086988
2218,0.05442205325296001,9608.011899021672,-6886.909236373672,-1444.7039110776705
2219,0.0508697095759878,9928.41525884566,-7384.92978004627,-2297.95882244749
2220,0.031217125435208715,10652.689510078464,-9091.833238318028,-5970.120694797157
2221,0.03498073646394673,8887.165173846179,-7138.128350648843,-3640.0547042541693
2222,0.0564068731773304,8922.630602177416,-6102.286943310896,-461.5996255778573
2223,0.03982202453579475,8111.475837657887,-6120.374610868149,-2138.1721572886736
2224,0.026434645753482755,11968.635756108764,-10646.903468434626,-8003.4388930863515
2225,0.060467029753667134,10514.877090816079,-7491.525603132722,-1444.8226277660087
2226,0.04840437044986601,7352.233919992168,-4932.015397498868,-91.57835251226697
2227,0.04605848504007071,9067.399703692698,-6764.475451689163,-2158.6269476820917
2228,0.045220030755128704,9852.782806638661,-7591.781268882226,-3069.778193369355
2229,0.04465566472477178,8846.931605103931,-6614.1483688653425,-2148.581896388164
2230,0.04403212962699499,9883.197826017691,-7681.591344667942,-3278.378381968443
2231,0.05961465126964782,10059.062325658113,-7078.329762175722,-1116.864635210939
2232,0.03883704201979654,10771.48469934985,-8829.632598360024,-4945.928396380369
2233,0.0651750941741902,9614.207136799414,-6355.452428089904,162.05698932911764
2234,0.0395815847671237,10155.341763748222,-8176.262525392037,-4218.104048679666
2235,0.048205268709210713,9474.13490179638,-7063.871466335844,-2243.3445954147737
2236,0.041158651792319034,9700.741330934423,-7642.808741318471,-3526.943562086568
2237,0.08300699827645985,9147.629969003563,-4997.28005518057,3303.419772465415
2238,0.02460370625799868,10943.207284272969,-9713.021971373035,-7252.6513455731665
2239,0.04757593765531709,8407.267922422561,-6028.471039656706,-1270.8772741249977
2240,0.06032120355413184,8382.415752919678,-5366.355575213086,665.7647802000974
2241,0.03985712287284571,11433.062882234286,-9440.206738592,-5454.49445130743
2242,0.04782265377859929,11075.804103168799,-8684.671414238834,-3902.406036378906
2243,0.01942403615738897,8413.236978715702,-7442.035170846254,-5499.631555107357
2244,0.04623288824878102,9921.683393768406,-7610.038981329355,-2986.750156451252
2245,0.044095091509820605,8837.956243620822,-6633.201668129792,-2223.6925171477305
2246,0.0398230468328542,11207.26888859232,-9216.11654694961,-5233.811863664189
2247,0.02872797184518916,8176.766104086179,-6740.367511826722,-3867.570327307805
2248,0.04106133009473112,10708.878310070553,-8655.811805333997,-4549.678795860886
2249,0.04275303658734586,9103.181720884859,-6965.529891517566,-2690.2262327829794
2250,0.0503778441545073,9747.143161353957,-7228.2509536285925,-2190.4665381778623
2251,0.03575768670115309,9616.125823269984,-7828.241488212329,-4252.4728180970205
2252,0.04301517976871594,11995.734817762532,-9844.975829326735,-5543.457852455141
2253,0.050235851307608215,7699.9927913041065,-5188.200225923696,-164.61509516287424
2254,0.06807558993966722,9218.78583140919,-5815.006334425829,992.5526595408937
2255,0.03740651362752345,9730.123995512378,-7859.798314136206,-4119.14695138386
2256,0.04553882487771688,10993.547764275028,-8716.606520389185,-4162.724032617497
2257,0.04244141148429037,12990.614854815844,-10868.544280601325,-6624.403132172288
2258,0.07628342111483377,11261.119711414556,-7446.948655672868,181.3934558105102
2259,0.05084940342399946,11674.332488054753,-9131.86231685478,-4046.9219744548345
2260,0.02351653200785364,12007.000423873922,-10831.17382348124,-8479.520622695876
2261,0.05253029938384657,9654.232279455058,-7027.717310262729,-1774.6873718780735
2262,0.04830192325252014,9603.703987606346,-7188.6078249803395,-2358.415499728325
2263,0.07178709896852808,9590.945974149174,-6001.59102572277,1177.1188711300383
2264,0.040899025504248954,10522.871648040533,-8477.920372828085,-4388.01782240319
2265,0.04152032728808308,9738.172228448659,-7662.155864044505,-3510.1231352361965
2266,0.04165962750804297,10899.604231607047,-8816.622856204898,-4650.660105400601
2267,0.06390116308348226,8054.015430017786,-4858.9572758436725,1531.1590325045527
2268,0.032890628314181214,12789.884502536313,-11145.353086827254,-7856.2902554091315
2269,0.02665070288943383,10391.124250877894,-9058.589106406202,-6393.51881746282
2270,0.04332962732736334,8784.022870904526,-6617.541504536359,-2284.5787718000247
2271,0.05238872402849992,10322.064524158533,-7702.628322733537,-2463.755919883545
2272,0.040027030307399514,9045.487946589717,-7044.136431219742,-3041.43340047979
2273,0.04419840812347431,11767.208324735813,-9557.287918562099,-5137.447106214667
2274,0.02909835536582861,9725.544118596528,-8270.626350305098,-5360.790813722237
2275,0.03426664612079833,12095.103634020867,-10381.77132798095,-6955.106715901117
2276,0.04320543882225181,6873.745679703972,-4713.473738591381,-392.9298563662014
2277,0.03876130026837643,11826.826410269283,-9888.761396850461,-6012.6313700128185
2278,0.042714609400029246,11220.900324298376,-9085.169854296913,-4813.708914293989
2279,0.05506002113048325,9454.84033014463,-6701.839273620468,-1195.8371605721422
2280,0.031134100134330822,11489.801709702904,-9933.096702986364,-6819.686689553281
2281,0.035117630235468766,9494.46504409972,-7738.583532326281,-4226.820508779404
2282,0.049825382687842534,12540.880141629594,-10049.611007237467,-5067.072738453214
2283,0.03998543663064069,12748.95663476234,-10749.684803230306,-6751.141140166236
2284,0.04862692967443749,11623.080615888914,-9191.73413216704,-4329.0411647232895
2285,0.0504710684219738,11103.505717645334,-8579.952296546644,-3532.8454543492644
2286,0.045619230806806854,8858.066750961225,-6577.105210620883,-2015.1821299401963
2287,0.043225364024568336,8788.806458079716,-6627.5382568513,-2305.001854394466
2288,0.028773047433432453,8920.99402578198,-7482.341654110357,-4605.036910767112
2289,0.046246859625526326,9832.113331668075,-7519.770350391759,-2895.084387839126
2290,0.053525722538473985,10933.858278197924,-8257.572151274224,-2904.9998974268265
2291,0.05016777386816429,9771.626178015867,-7263.237484607653,-2246.460097791224
2292,0.054734880867009394,10147.362972815317,-7410.6189294648475,-1937.1308427639087
2293,0.03908885988049349,8954.051926432785,-6999.60893240811,-3090.722944358762
2294,0.029353999149645205,10517.714673307037,-9050.014715824776,-6114.614800860256
2295,0.021797933544817738,12961.621976515911,-11871.725299275024,-9691.93194479325
2296,0.033291601488691924,9101.786035603402,-7437.2059611688055,-4108.045812299613
2297,0.056107166176879275,11046.548026834305,-8241.189717990343,-2630.4731003024135
2298,0.0506974319377278,11687.98820934698,-9153.116612460592,-4083.373418687811
2299,0.03478177181117559,10226.529125211327,-8487.44053465255,-5009.26335353499
2300,0.0396263324361783,12472.339975754923,-10491.023353946008,-6528.390110328178
2301,0.05929497422762964,9169.018925068103,-6204.270213686621,-274.77279092365825
2302,0.03818494597629396,12468.533977645078,-10559.28667883038,-6740.792081200984
2303,0.060902709515566755,11545.70903704864,-8500.573561270303,-2410.302609713626
2304,0.04014479172236918,10205.668931607233,-8198.429345488774,-4183.9501732518565
2305,0.045914765433796134,8600.353868658229,-6304.615596968422,-1713.1390535888086
2306,0.06864635053294421,10765.9412409855,-7333.623714338289,-468.988661043868
2307,0.07088068319739449,12121.054271165054,-8577.02011129533,-1488.9517915558808
2308,0.04588505901374518,8811.963399538332,-6517.710448851073,-1929.2045474765555
2309,0.03685472463362416,11385.787953406934,-9543.051721725726,-5857.57925836331
2310,0.060284378884951195,10370.919640006014,-7356.7006957584545,-1328.2628072633343
2311,0.051877362066171884,12550.718811502004,-9956.85070819341,-4769.114501576221
2312,0.05775741318852212,9285.800642353926,-6397.929982927821,-622.1886640756074
2313,0.031216340762050265,9424.367888897079,-7863.550850794565,-4741.916774589539
2314,0.04189585488954606,9697.606620718125,-7602.813876240822,-3413.2283872862163
2315,0.046997041927102856,9006.807580060535,-6656.955483705392,-1957.2512909951065
2316,0.04403961706573867,12145.363884273062,-9943.383030986128,-5539.421324412261
2317,0.0499006347335218,9062.261214939324,-6567.229478263234,-1577.166004911055
2318,0.05719318668633022,9766.543772425695,-6906.884438109184,-1187.5657694761612
2319,0.06448648797692158,8733.143373262668,-5508.818974416589,939.8298232755697
2320,0.05729311461908182,9875.135337569645,-7010.479606615554,-1281.1681447073715
2321,0.043173995841215174,11162.039506376454,-9003.339714315694,-4685.940130194178
2322,0.027502555415608754,11454.300533552958,-10079.17276277252,-7328.917221211645
2323,0.022198053602821233,9894.932302856221,-8785.02962271516,-6565.2242624330365
2324,0.03131048595543007,9487.171077213381,-7921.646779441878,-4790.598183898871
2325,0.043026346257622805,11290.604298886432,-9139.286986005292,-4836.652360243012
2326,0.04562587115701078,9453.525446561434,-7172.231888710896,-2609.644773009818
2327,0.04146806247079837,10759.73369414955,-8686.330570609633,-4539.524323529795
2328,0.0424087987550692,11853.28886629496,-9732.848928541502,-5491.969053034581
2329,0.041326672648544616,10082.40438478984,-8016.070752362608,-3883.403487508147
2330,0.04425001471326695,8621.32493769181,-6408.824202028463,-1983.8227307017678
2331,0.03498797256440156,10289.28118982815,-8539.882561608072,-5041.085305167917
2332,0.0505983884410135,11857.821389138951,-9327.901967088277,-4268.063122986927
2333,0.05076688714486721,10876.00309822638,-8337.658740983019,-3260.9700264962976
2334,0.02710650713759577,11894.311097323929,-10538.98574044414,-7828.335026684564
2335,0.04245662214363222,7498.803544886883,-5375.972437705273,-1130.3102233420504
2336,0.04456896725393378,12152.9599683528,-9924.511605656111,-5467.614880262733
2337,0.054027574992545624,10642.436347400817,-7941.057597773535,-2538.3000985189738
2338,0.053425707598847794,8645.950490204443,-5974.665110262053,-632.0943503772742
2339,0.0337215651953926,10135.757783042794,-8449.679523273164,-5077.523003733904
2340,0.021464142011119236,8950.958794007418,-7877.751693451456,-5731.337492339533
2341,0.03692938773554033,8730.910412556786,-6884.44102577977,-3191.502252225737
2342,0.03619657811597321,8734.492946459417,-6924.664040660757,-3305.006229063435
2343,0.031168719270080913,10742.015613299121,-9183.579649795076,-6066.707722786984
2344,0.05335085060381317,9952.95901234095,-7285.416482150293,-1950.331421768975
2345,0.048523996078131404,8429.483738995188,-6003.283935088618,-1150.8843272754775
2346,0.03811391943861153,9535.153520166474,-7629.457548235897,-3818.065604374744
2347,0.07823371456661121,9293.667571953269,-5381.981843622708,2441.389613038413
2348,0.06019267632492031,7603.196587529917,-4593.562771283901,1425.704861208129
2349,0.07847623013156735,7819.13025881505,-3895.318752236683,3952.304260920053
2350,0.050042353635713965,9955.006165026703,-7452.888483241006,-2448.6531196696087
2351,0.050249356763867326,9550.04727728492,-7037.579439091554,-2012.6437627048217
2352,0.04404697542069158,10442.294166688787,-8239.94539565421,-3835.2478535850505
2353,0.053509919063969846,10233.738576676804,-7558.2426234783115,-2207.250717081327
2354,0.022035464105211844,11945.559946287085,-10843.786741026493,-8640.240330505309
2355,0.03433644197577479,9320.662932055106,-7603.840833266366,-4170.196635688887
2356,0.04309841018558558,9364.479185798984,-7209.558676519705,-2899.717657961147
2357,0.02906877570708133,7601.929231652233,-6148.490446298167,-3241.6128755900336
2358,0.03731929495913988,10951.370855187059,-9085.406107230065,-5353.476611316077
2359,0.03465436045680903,10374.665140133591,-8641.947117293139,-5176.511071612236
2360,0.04447666416155016,10754.572174809051,-8530.738966731544,-4083.0725505765267
2361,0.057436287580664214,10388.346067746581,-7516.53168871337,-1772.9029306469492
2362,0.044457720797542066,8336.214518338104,-6113.3284784610005,-1667.5563987067935
2363,0.03254142683370986,12391.024572318593,-10763.953230633098,-7509.810547262113
2364,0.037444396169405536,8513.794667176047,-6641.574858705771,-2897.135241765217
2365,0.029886921624576956,10764.70489005225,-9270.358808823401,-6281.666646365706
2366,0.049274754249417185,9983.519573611804,-7519.781861140945,-2592.3064361992265
2367,0.03442799747428893,10615.3992805579,-8893.999406843453,-5451.19965941456
2368,0.061303402989210554,9609.379565179503,-6544.209415718975,-413.86911679791956
2369,0.039556107242677996,10896.907630199306,-8919.102268065406,-4963.491543797607
2370,0.03060094591190321,8591.736904306337,-7061.689608711176,-4001.5950175208554
2371,0.039145171606048024,13239.040071030875,-11281.781490728474,-7367.264330123671
2372,0.04648994691552488,10816.574795219509,-8492.077449443264,-3843.0827578907765
2373,0.037185183231141394,8613.457405142828,-6754.198243585758,-3035.679920471619
2374,0.05330763104470293,9094.254775015675,-6428.8732227805285,-1098.1101183102364
2375,0.06174944360373047,9410.87857553485,-6323.406395348327,-148.4620349752804
2376,0.032755262560240084,9810.040736086476,-8172.277608074472,-4896.751352050463
2377,0.04362060766713327,9563.41536849627,-7382.384985139606,-3020.324218426279
2378,0.03752951924549208,9200.179117332938,-7323.703155058334,-3570.751230509126
2379,0.038367494161089866,9400.273761771541,-7481.8990537170475,-3645.1496376080613
2380,0.037711967415358316,9750.371224388316,-7864.7728536204,-4093.576112084569
2381,0.047397969436179466,10069.472348507632,-7699.573876698659,-2959.7769330807123
2382,0.04369942917237779,10011.834816442453,-7826.863357823564,-3456.9204405857845
2383,0.040592622054916205,8660.265390409439,-6630.634287663628,-2571.372082172008
2384,0.031359949939684384,9041.580440393695,-7473.582943409476,-4337.5879494410365
2385,0.04442410367108707,10630.245077522653,-8409.0398939683,-3966.629526859593
2386,0.034529417825382325,9869.908553467,-8143.437662197883,-4690.495879659651
2387,0.05410139729405827,11741.405993876468,-9036.336129173555,-3626.1963997677267
2388,0.04447586225778366,8524.74086423896,-6300.947751349777,-1853.3615255714112
2389,0.036260118943243214,10520.755116190785,-8707.749169028624,-5081.737274704303
2390,0.07684207329533166,8556.347607665582,-4714.243942899,2969.9633866341665
2391,0.048957489222370754,8469.025984086056,-6021.151522967519,-1125.4026007304428
2392,0.03969720535283727,9164.986411964568,-7180.126144322705,-3210.4056090389768
2393,0.05387797757968116,9318.253571834504,-6624.354692850447,-1236.556934882331
2394,0.05674371755837626,7625.0964300282085,-4787.910552109395,886.4612037282313
2395,0.05067778073787821,9664.211742816657,-7130.3227059227465,-2062.5446321349255
2396,0.05359763436895548,9367.127815097148,-6687.2460966493745,-1327.4826597538258
2397,0.025652110954901275,10005.351673251123,-8722.746125506059,-6157.535030015932
2398,0.05414035118385385,9382.971129354417,-6675.953570161724,-1261.9184517763388
2399,0.044448947702921515,11513.21546356583,-9290.768078419755,-4845.873308127602
2400,0.031103493904723223,9990.136599217607,-8434.961903981446,-5324.612513509123
2401,0.06596578712285606,11478.351661694494,-8180.062305551692,-1583.4835932660862
2402,0.04522424139691594,9001.189474944282,-6739.977405098485,-2217.55326540689
2403,0.029382030962111116,11806.727658092994,-10337.626109987437,-7399.423013776326
2404,0.03215366680671039,11141.608782654324,-9533.925442318805,-6318.558761647766
2405,0.039876527778986315,9831.335882090014,-7837.509493140698,-3849.8567152420665
2406,0.020907522483465613,11671.081123253014,-10625.704999079733,-8534.952750733173
2407,0.049591616115769455,8518.582251308599,-6039.001445520125,-1079.8398339431806
2408,0.03388151158504371,12117.27409338133,-10423.198514129144,-7035.0473556247725
2409,0.04162820117861088,8222.395828020071,-6140.985769089528,-1978.165651228439
2410,0.035414613314195265,11109.780181066068,-9339.049515356304,-5797.588183936778
2411,0.02466979242935352,8303.602674272694,-7070.113052805018,-4603.133809869665
2412,0.02683905802941311,7536.167622505134,-6194.214721034479,-3510.308918093168
2413,0.03567160471978781,11068.936554086757,-9285.356318097365,-5718.195846118585
2414,0.023735636543907646,8511.660360437487,-7324.878533242105,-4951.31487885134
2415,0.040750150202146784,11777.111173254094,-9739.603663146754,-5664.588642932076
2416,0.07231149839654094,9806.360752379049,-6190.785832552002,1040.3640071020927
2417,0.04144351815107328,9240.524057513125,-7168.348149959461,-3023.9963348521333
2418,0.03335194891104365,10140.610002406476,-8473.012556854294,-5137.817665749929
2419,0.04972336901827745,10551.996611801082,-8065.828160887209,-3093.491259059464
2420,0.04939143153322334,9259.802773955196,-6790.23119729403,-1851.0880439716948
2421,0.025101217343607374,9930.176014093364,-8675.115146912995,-6164.993412552258
2422,0.03188883976408263,12430.727609509722,-10836.285621305591,-7647.401644897327
2423,0.04918414374562019,10248.891803380211,-7789.684616099202,-2871.2702415371823
2424,0.07458454211658605,8430.342117848722,-4701.11501201942,2757.3391996391856
2425,0.06965638037365451,11039.765539406035,-7556.94652072331,-591.3084833578578
2426,0.04119150836358898,8520.58875569468,-6461.013337515231,-2341.8625011563327
2427,0.03463601607730027,10522.062142723367,-8790.261338858354,-5326.659731128327
2428,0.05420615818039565,12020.938959384044,-9310.631050364262,-3890.0152323246975
2429,0.040878977649192905,10300.775606100235,-8256.82672364059,-4168.928958721299
2430,0.058358562832083294,11380.675825888255,-8462.74768428409,-2626.89140107576
2431,0.028847858916421387,10415.756503474247,-8973.363557653178,-6088.57766601104
2432,0.0418690570947291,8667.294105338013,-6573.8412506015575,-2386.935541128648
2433,0.05282966324408278,10394.779511800763,-7753.296349596624,-2470.3300251883466
2434,0.0593249208646931,8999.369732931129,-6033.123689696475,-100.6316032271643
2435,0.034740529523531904,11497.603674889791,-9760.577198713196,-6286.524246360006
2436,0.05797542615047391,10109.647227176203,-7210.875919652508,-1413.3333046051175
2437,0.05257803060312227,9704.075648285241,-7075.174118129127,-1817.3710578169002
2438,0.035913198068623586,8284.188824218283,-6488.528920787104,-2897.209113924745
2439,0.056462830080427295,9334.337730808165,-6511.1962267868,-864.9132187440719
2440,0.039155833203221135,9103.789905746167,-7145.99824558511,-3230.414925262997
2441,0.0408967387113357,10141.105910349794,-8096.268974783008,-4006.595103649439
2442,0.03162768300758145,10137.362102171397,-8555.977951792323,-5393.209651034179
2443,0.03371968570973394,10379.037028854122,-8693.052743367425,-5321.084172394031
2444,0.05251747866357803,10371.523407172243,-7745.6494739933405,-2493.9016076355374
2445,0.04780243925638317,7785.715237990871,-5395.593275171713,-615.349349533396
2446,0.04215287872006712,8530.10609300589,-6422.462157002534,-2207.174284995822
2447,0.06822350702522684,9621.83754616153,-6210.662194900189,611.6885076224953
2448,0.02199747154087106,10300.602822537086,-9200.729245493534,-7000.982091406428
2449,0.04795545108185095,9219.132245939236,-6821.359691846688,-2025.8145836615931
2450,0.03152002168733148,8465.078751228762,-6889.077666862188,-3737.075498129041
2451,0.04347168928835288,9640.151129064532,-7466.566664646888,-3119.397735811601
2452,0.033551601346573534,10175.296275482464,-8497.716208153786,-5142.556073496434
2453,0.035341983925473386,9950.007892977976,-8182.908696704306,-4648.710304156968
2454,0.04832638468111128,10656.960277729242,-8240.641043673679,-3408.00257556255
2455,0.04086869934975823,9608.61340515158,-7565.178437663669,-3478.3085026878452
2456,0.05196249950527232,8833.64702624368,-6235.522050980064,-1039.272100452832
2457,0.04883440464123723,9945.787346839083,-7504.067114777221,-2620.6266506534985
2458,0.028974288004572912,10776.639331405566,-9327.92493117692,-6430.496130719629
2459,0.06054229791811139,11181.79330647265,-8154.6784105670795,-2100.4486187559414
2460,0.0431088443908898,10675.541606674236,-8520.099387129747,-4209.214948040766
2461,0.06408922718593146,10357.748360446461,-7153.287001149888,-744.3642825567422
2462,0.04158829637638917,10702.053532453245,-8622.638713633787,-4463.80907599487
2463,0.04881053546318981,8238.000178942613,-5797.473405783123,-916.4198594641421
2464,0.03991706562926112,9203.02996674704,-7207.176685283985,-3215.470122357873
2465,0.04682777126473425,10888.46974915336,-8547.081185916648,-3864.304059443223
2466,0.037569530397902895,9938.593167330097,-8060.116647434952,-4303.163607644662
2467,0.06697540619112274,10095.633785287813,-6746.863475731676,-49.322856619401136
2468,0.04126288002395384,9415.730120593118,-7352.586119395426,-3226.298117000042
2469,0.03290200502225815,9716.952972357034,-8071.852721244126,-4781.652219018311
2470,0.05312168639066428,8422.727952769368,-5766.643633236154,-454.4749941697264
2471,0.045025109026262555,11599.734690187535,-9348.479238874408,-4845.968336248152
2472,0.03155664930369895,9655.916446824467,-8078.08398163952,-4922.419051269625
2473,0.03408903230855387,10405.635223391719,-8701.183607964025,-5292.280377108638
2474,0.03790917156428364,10018.45900676178,-8123.000428547597,-4332.083272119234
2475,0.054328091388587296,11764.752390763208,-9048.347821333842,-3615.538682475113
2476,0.04567439558219277,12005.143102390624,-9721.423323280986,-5153.983765061708
2477,0.04039407493716851,9912.057235024675,-7892.353488166249,-3852.9459944493983
2478,0.056521936285356844,8910.14781126364,-6084.0509969957975,-431.8573684601124
2479,0.04815345344154309,10305.404282356954,-7897.7316102797995,-3082.3862661254907
2480,0.06097833200281855,8176.534432176832,-5127.617832035904,970.2153682459502
2481,0.048237681153011636,11502.439135176683,-9090.5550775261,-4266.786962224937
2482,0.057412646933414635,8075.447007312281,-5204.814660641549,536.4500326999132
2483,0.02962206670369838,10137.492165724201,-8656.388830539283,-5694.182160169445
2484,0.0621157853229235,10734.616063420544,-7628.826797274369,-1417.2482649820195
2485,0.033480751250348106,10164.528821950562,-8490.491259433156,-5142.416134398346
2486,0.043148021771120426,8542.194955190946,-6384.793866634924,-2069.9916895228816
2487,0.020974176275725398,9219.534525194318,-8170.825711408048,-6073.4080838355085
2488,0.05118832356247083,12781.428413422505,-10222.012235298964,-5103.1798790518815
2489,0.056921034947318816,10740.856593630866,-7894.804846264926,-2202.7013515330436
2490,0.03824228693136078,7391.8587782143295,-5479.744431646291,-1655.515738510212
2491,0.06412839037136209,10637.5107360401,-7431.091217471996,-1018.2521803357868
2492,0.05359513486550327,10146.351385348597,-7466.594642073433,-2107.0811555231066
2493,0.06582907034621499,7657.7588558823645,-4366.305338571615,2216.6016960498837
2494,0.04275086882652701,10889.087161014824,-8751.543719688474,-4476.456837035773
2495,0.04429966089741555,10370.428027187807,-8155.444982317029,-3725.4788925754747
2496,0.03851294208706335,10730.780376750878,-8805.13327239771,-4953.839063691375
2497,0.05137126710487294,8881.191327634086,-6312.627972390439,-1175.501261903144
2498,0.04483242579677693,8255.711500055811,-6014.090210216965,-1530.8476305392714
2499,0.05963057888096657,9227.299385985001,-6245.770441936673,-282.71255384001597
2500,0.031073321646768903,10627.675637275832,-9074.009554937387,-5966.677390260496
2501,0.03929238197139995,9539.606898516484,-7574.987799946486,-3645.7496028064916
2502,0.03732922183546705,10697.159028807659,-8830.697937034307,-5097.775753487601
2503,0.0586200502342038,10006.063893059829,-7075.061381349638,-1213.0563579292593
2504,0.021341954016172338,11302.54004578503,-10235.442344976413,-8101.24694335918
2505,0.042396701321443686,9330.173024968872,-7210.337958896687,-2970.6678267523184
2506,0.0193313290308339,8993.706836040625,-8027.14038449893,-6094.00748141554
2507,0.047018536498320884,10539.241227941508,-8188.314403025463,-3486.4607531933752
2508,0.05454584549116248,7609.9124610172985,-4882.620186459175,571.9643626570742
2509,0.04317717547685618,8308.901458413033,-6150.042684570224,-1832.3251368846059
2510,0.050926656948124815,8297.198949278922,-5750.866101872681,-658.2004070601997
2511,0.046794735512595054,8713.173433246797,-6373.436657617044,-1693.963106357539
2512,0.04362405134049396,8906.334833089197,-6725.132266064498,-2362.727132015102
2513,0.03155919840649801,11785.514551760938,-10207.554631436038,-7051.634790786236
2514,0.030228307686400058,10585.254810216149,-9073.839425896145,-6051.00865725614
2515,0.03667365964827596,11006.591232426099,-9172.9082500123,-5505.542285184705
2516,0.03579091835338488,8506.321428158459,-6716.775510489215,-3137.6836751507262
2517,0.030803054634045424,7957.088603336493,-6416.935871634222,-3336.6304082296792
2518,0.05713857717037385,9395.310934538784,-6538.3820760200915,-824.524358982706
2519,0.03332804496459474,8504.252530852416,-6837.8502826226795,-3505.045786163206
2520,0.04397264030553316,11181.529783038262,-8982.897767761604,-4585.633737208288
2521,0.032356752839358904,10742.250724014903,-9124.413082046958,-5888.737798111067
2522,0.04244388932001897,11069.878045379875,-8947.683579378927,-4703.29464737703
2523,0.029387439993566744,9466.800481726294,-7997.428482047956,-5058.684482691282
2524,0.04588257792192607,8670.94881672919,-6376.819920632886,-1788.5621284402787
2525,0.04664882384088287,10668.000973158847,-8335.559781114704,-3670.6773970264167
2526,0.04241950251755,9731.12028471999,-7610.14515884249,-3368.194907087489
2527,0.049123983283273276,11326.097272289073,-8869.89810812541,-3957.4997797980814
2528,0.0643715581752673,8120.070597572678,-4901.492688809313,1535.6631287174168
2529,0.029312547307196013,10478.95625604148,-9013.32889068168,-6082.074159962078
2530,0.0602649434049205,8725.524526601586,-5712.277356355561,314.21698413648846
2531,0.05148890871354439,9430.041971716459,-6855.596536039239,-1706.7056646848005
